,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
329,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,audio_features,5fdp9rXfEixCGLM1Og4EN1,spotify:track:5fdp9rXfEixCGLM1Og4EN1,https://api.spotify.com/v1/tracks/5fdp9rXfEixCGLM1Og4EN1,https://api.spotify.com/v1/audio-analysis/5fdp9rXfEixCGLM1Og4EN1,296480,4
330,0.0789,0.0278,7,-24.814,1,0.0495,0.985,0.9,0.145,0.0683,56.338,audio_features,1anBjHFvEsCXcC8Ux0qcir,spotify:track:1anBjHFvEsCXcC8Ux0qcir,https://api.spotify.com/v1/tracks/1anBjHFvEsCXcC8Ux0qcir,https://api.spotify.com/v1/audio-analysis/1anBjHFvEsCXcC8Ux0qcir,172530,5
331,0.0652,0.342,10,-12.742,0,0.0483,0.154,0.857,0.11,0.0335,65.602,audio_features,56oReVXIfUO9xkX7pHmEU0,spotify:track:56oReVXIfUO9xkX7pHmEU0,https://api.spotify.com/v1/tracks/56oReVXIfUO9xkX7pHmEU0,https://api.spotify.com/v1/audio-analysis/56oReVXIfUO9xkX7pHmEU0,371747,4
332,0.267,0.00361,8,-29.735,1,0.0511,0.995,0.925,0.0723,0.063,94.872,audio_features,29S6PLRccSCyKozzwIik0J,spotify:track:29S6PLRccSCyKozzwIik0J,https://api.spotify.com/v1/tracks/29S6PLRccSCyKozzwIik0J,https://api.spotify.com/v1/audio-analysis/29S6PLRccSCyKozzwIik0J,160453,1
333,0.306,0.0127,7,-33.274,1,0.0466,0.991,0.952,0.0634,0.106,89.231,audio_features,6PBCzLB9IiyA6kM6Q3nO5x,spotify:track:6PBCzLB9IiyA6kM6Q3nO5x,https://api.spotify.com/v1/tracks/6PBCzLB9IiyA6kM6Q3nO5x,https://api.spotify.com/v1/audio-analysis/6PBCzLB9IiyA6kM6Q3nO5x,142857,4
334,0.453,0.00647,3,-36.999,1,0.0537,0.996,0.946,0.118,0.194,65.757,audio_features,1Dv8eclPcDFIGNtEyqHPiX,spotify:track:1Dv8eclPcDFIGNtEyqHPiX,https://api.spotify.com/v1/tracks/1Dv8eclPcDFIGNtEyqHPiX,https://api.spotify.com/v1/audio-analysis/1Dv8eclPcDFIGNtEyqHPiX,121485,3
335,0.508,0.111,2,-24.474,1,0.0522,0.984,0.898,0.128,0.228,119.929,audio_features,4SZhBxvxfn94xDDckJU5Yx,spotify:track:4SZhBxvxfn94xDDckJU5Yx,https://api.spotify.com/v1/tracks/4SZhBxvxfn94xDDckJU5Yx,https://api.spotify.com/v1/audio-analysis/4SZhBxvxfn94xDDckJU5Yx,64342,3
336,0.141,0.0414,10,-28.163,1,0.0476,0.986,0.873,0.107,0.0634,91.276,audio_features,5rV4hEOhHoZ1FQmNKvu3R0,spotify:track:5rV4hEOhHoZ1FQmNKvu3R0,https://api.spotify.com/v1/tracks/5rV4hEOhHoZ1FQmNKvu3R0,https://api.spotify.com/v1/audio-analysis/5rV4hEOhHoZ1FQmNKvu3R0,323000,3
337,0.3,0.0296,4,-25.094,0,0.0355,0.975,0.913,0.0786,0.0798,68.118,audio_features,2w2ILZhs6v4kAEPD8GLIJj,spotify:track:2w2ILZhs6v4kAEPD8GLIJj,https://api.spotify.com/v1/tracks/2w2ILZhs6v4kAEPD8GLIJj,https://api.spotify.com/v1/audio-analysis/2w2ILZhs6v4kAEPD8GLIJj,258000,4
338,0.449,0.00766,9,-37.783,0,0.103,0.991,0.873,0.0732,0.575,64.059,audio_features,0hZBK2IS2uKdWVwEWXX1vB,spotify:track:0hZBK2IS2uKdWVwEWXX1vB,https://api.spotify.com/v1/tracks/0hZBK2IS2uKdWVwEWXX1vB,https://api.spotify.com/v1/audio-analysis/0hZBK2IS2uKdWVwEWXX1vB,175427,3
339,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,audio_features,39uLYYZytVUwcjgeYLI409,spotify:track:39uLYYZytVUwcjgeYLI409,https://api.spotify.com/v1/tracks/39uLYYZytVUwcjgeYLI409,https://api.spotify.com/v1/audio-analysis/39uLYYZytVUwcjgeYLI409,311107,3
340,0.121,0.0666,7,-21.746,0,0.0472,0.866,0.912,0.103,0.0337,78.716,audio_features,1oIzHzXg7aurssuOVQ4Mlv,spotify:track:1oIzHzXg7aurssuOVQ4Mlv,https://api.spotify.com/v1/tracks/1oIzHzXg7aurssuOVQ4Mlv,https://api.spotify.com/v1/audio-analysis/1oIzHzXg7aurssuOVQ4Mlv,189973,5
341,0.384,0.0494,2,-25.316,1,0.0548,0.994,0.908,0.0958,0.0785,125.261,audio_features,1O0XZAJf8fIN7wRgXffL0P,spotify:track:1O0XZAJf8fIN7wRgXffL0P,https://api.spotify.com/v1/tracks/1O0XZAJf8fIN7wRgXffL0P,https://api.spotify.com/v1/audio-analysis/1O0XZAJf8fIN7wRgXffL0P,319973,4
342,0.329,0.141,0,-25.337,0,0.0415,0.981,0.878,0.128,0.21,66.108,audio_features,3R3d9GdiGr5hYHTIwKaVjw,spotify:track:3R3d9GdiGr5hYHTIwKaVjw,https://api.spotify.com/v1/tracks/3R3d9GdiGr5hYHTIwKaVjw,https://api.spotify.com/v1/audio-analysis/3R3d9GdiGr5hYHTIwKaVjw,130747,4
343,0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,audio_features,6VLzm03YUeXVl3GdGyib6J,spotify:track:6VLzm03YUeXVl3GdGyib6J,https://api.spotify.com/v1/tracks/6VLzm03YUeXVl3GdGyib6J,https://api.spotify.com/v1/audio-analysis/6VLzm03YUeXVl3GdGyib6J,182720,5
344,0.24,0.0834,6,-29.545,0,0.0499,0.978,0.944,0.0804,0.188,169.621,audio_features,4VVEfBXep7FdOt524jkfLF,spotify:track:4VVEfBXep7FdOt524jkfLF,https://api.spotify.com/v1/tracks/4VVEfBXep7FdOt524jkfLF,https://api.spotify.com/v1/audio-analysis/4VVEfBXep7FdOt524jkfLF,159320,4
345,0.235,0.158,8,-20.795,0,0.0365,0.985,0.925,0.115,0.182,104.886,audio_features,1cLqcUQzMpgiSCp6Bqx7X8,spotify:track:1cLqcUQzMpgiSCp6Bqx7X8,https://api.spotify.com/v1/tracks/1cLqcUQzMpgiSCp6Bqx7X8,https://api.spotify.com/v1/audio-analysis/1cLqcUQzMpgiSCp6Bqx7X8,232440,4
346,0.427,0.00255,10,-36.604,1,0.0638,0.995,0.932,0.0706,0.393,110.032,audio_features,4PpPfjRNDzPD0A6A5xgu0z,spotify:track:4PpPfjRNDzPD0A6A5xgu0z,https://api.spotify.com/v1/tracks/4PpPfjRNDzPD0A6A5xgu0z,https://api.spotify.com/v1/audio-analysis/4PpPfjRNDzPD0A6A5xgu0z,189800,4
347,0.265,0.00659,1,-30.075,0,0.0541,0.992,0.872,0.0742,0.0724,69.345,audio_features,6waYg0HXnftQdQRXJbXoI6,spotify:track:6waYg0HXnftQdQRXJbXoI6,https://api.spotify.com/v1/tracks/6waYg0HXnftQdQRXJbXoI6,https://api.spotify.com/v1/audio-analysis/6waYg0HXnftQdQRXJbXoI6,313080,5
348,0.174,0.0276,7,-30.807,1,0.0411,0.061,0.628,0.148,0.035,119.094,audio_features,2LRwdz7Eei7EPTUjbE4SPZ,spotify:track:2LRwdz7Eei7EPTUjbE4SPZ,https://api.spotify.com/v1/tracks/2LRwdz7Eei7EPTUjbE4SPZ,https://api.spotify.com/v1/audio-analysis/2LRwdz7Eei7EPTUjbE4SPZ,135893,4
349,0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,audio_features,5ay0cvjtVAbMLOe8gTadFh,spotify:track:5ay0cvjtVAbMLOe8gTadFh,https://api.spotify.com/v1/tracks/5ay0cvjtVAbMLOe8gTadFh,https://api.spotify.com/v1/audio-analysis/5ay0cvjtVAbMLOe8gTadFh,172444,4
350,0.372,0.0262,3,-24.429,1,0.0501,0.991,0.936,0.111,0.109,74.523,audio_features,4PAf81NN2wMohf4TgNwevE,spotify:track:4PAf81NN2wMohf4TgNwevE,https://api.spotify.com/v1/tracks/4PAf81NN2wMohf4TgNwevE,https://api.spotify.com/v1/audio-analysis/4PAf81NN2wMohf4TgNwevE,193167,4
351,0.393,0.0907,9,-20.371,0,0.0419,0.986,0.932,0.0913,0.13,113.766,audio_features,2nuO8ie76Q9CksZ9BTYaCb,spotify:track:2nuO8ie76Q9CksZ9BTYaCb,https://api.spotify.com/v1/tracks/2nuO8ie76Q9CksZ9BTYaCb,https://api.spotify.com/v1/audio-analysis/2nuO8ie76Q9CksZ9BTYaCb,150332,4
352,0.103,0.00526,5,-29.845,0,0.0468,0.989,0.839,0.0997,0.0433,82.597,audio_features,6a3LTwG4gwiC62EUNff5AD,spotify:track:6a3LTwG4gwiC62EUNff5AD,https://api.spotify.com/v1/tracks/6a3LTwG4gwiC62EUNff5AD,https://api.spotify.com/v1/audio-analysis/6a3LTwG4gwiC62EUNff5AD,118853,1
353,0.137,0.0233,9,-34.939,1,0.0459,0.973,0.936,0.115,0.0657,70.372,audio_features,4h6KTocEXwAdCJDgGqRFEs,spotify:track:4h6KTocEXwAdCJDgGqRFEs,https://api.spotify.com/v1/tracks/4h6KTocEXwAdCJDgGqRFEs,https://api.spotify.com/v1/audio-analysis/4h6KTocEXwAdCJDgGqRFEs,172000,1
354,0.502,0.0165,2,-26.06,0,0.065,0.995,0.953,0.0668,0.0829,133.864,audio_features,43zfoYckReFhQkf9g3Plvn,spotify:track:43zfoYckReFhQkf9g3Plvn,https://api.spotify.com/v1/tracks/43zfoYckReFhQkf9g3Plvn,https://api.spotify.com/v1/audio-analysis/43zfoYckReFhQkf9g3Plvn,170006,4
355,0.474,0.268,7,-27.679,0,0.0258,0.923,0.934,0.102,0.604,74.995,audio_features,0eW37zjU0XVLDBjnsjGbyn,spotify:track:0eW37zjU0XVLDBjnsjGbyn,https://api.spotify.com/v1/tracks/0eW37zjU0XVLDBjnsjGbyn,https://api.spotify.com/v1/audio-analysis/0eW37zjU0XVLDBjnsjGbyn,157750,4
356,0.164,0.279,2,-10.044,1,0.0483,0.986,0.873,0.105,0.0638,171.267,audio_features,5mHo72ntBoYSBjfiLiBLUM,spotify:track:5mHo72ntBoYSBjfiLiBLUM,https://api.spotify.com/v1/tracks/5mHo72ntBoYSBjfiLiBLUM,https://api.spotify.com/v1/audio-analysis/5mHo72ntBoYSBjfiLiBLUM,269427,5
357,0.116,0.0127,5,-31.623,1,0.0638,0.954,0.95,0.0969,0.0357,65.44,audio_features,5WpGVggkaT3phJEwrVG3EC,spotify:track:5WpGVggkaT3phJEwrVG3EC,https://api.spotify.com/v1/tracks/5WpGVggkaT3phJEwrVG3EC,https://api.spotify.com/v1/audio-analysis/5WpGVggkaT3phJEwrVG3EC,212000,3
358,0.0685,0.0173,1,-26.846,0,0.0408,0.942,0.66,0.1,0.073,74.996,audio_features,05iURKvut2OWEzPHQUhDT5,spotify:track:05iURKvut2OWEzPHQUhDT5,https://api.spotify.com/v1/tracks/05iURKvut2OWEzPHQUhDT5,https://api.spotify.com/v1/audio-analysis/05iURKvut2OWEzPHQUhDT5,285840,1
359,0.115,0.0532,11,-23.93,0,0.0412,0.989,0.846,0.104,0.0754,79.222,audio_features,4OOTZjgz2fAusb6S1Qch2G,spotify:track:4OOTZjgz2fAusb6S1Qch2G,https://api.spotify.com/v1/tracks/4OOTZjgz2fAusb6S1Qch2G,https://api.spotify.com/v1/audio-analysis/4OOTZjgz2fAusb6S1Qch2G,270560,3
360,0.242,0.0766,7,-29.205,0,0.0638,0.995,0.87,0.142,0.494,205.651,audio_features,2gNUPv9Lbvd0adulPy47tS,spotify:track:2gNUPv9Lbvd0adulPy47tS,https://api.spotify.com/v1/tracks/2gNUPv9Lbvd0adulPy47tS,https://api.spotify.com/v1/audio-analysis/2gNUPv9Lbvd0adulPy47tS,180880,4
361,0.152,0.0151,4,-29.191,1,0.0431,0.98,0.166,0.112,0.26,88.289,audio_features,1GzQSKi7TDPWMO85aRbomC,spotify:track:1GzQSKi7TDPWMO85aRbomC,https://api.spotify.com/v1/tracks/1GzQSKi7TDPWMO85aRbomC,https://api.spotify.com/v1/audio-analysis/1GzQSKi7TDPWMO85aRbomC,117373,5
362,0.183,0.0563,7,-25.703,1,0.0467,0.792,0.00193,0.167,0.044,85.275,audio_features,62wOFoV1t2yIGuQ0pufHmb,spotify:track:62wOFoV1t2yIGuQ0pufHmb,https://api.spotify.com/v1/tracks/62wOFoV1t2yIGuQ0pufHmb,https://api.spotify.com/v1/audio-analysis/62wOFoV1t2yIGuQ0pufHmb,213853,4
363,0.215,0.0765,11,-22.954,0,0.0413,0.987,0.726,0.104,0.148,101.812,audio_features,1xWTaBLkw6T758GCLXNubf,spotify:track:1xWTaBLkw6T758GCLXNubf,https://api.spotify.com/v1/tracks/1xWTaBLkw6T758GCLXNubf,https://api.spotify.com/v1/audio-analysis/1xWTaBLkw6T758GCLXNubf,159010,4
364,0.0633,0.0969,2,-21.901,1,0.0425,0.913,0.96,0.103,0.0866,200.596,audio_features,2WlT2pgpNJR4Oel3jEcLpF,spotify:track:2WlT2pgpNJR4Oel3jEcLpF,https://api.spotify.com/v1/tracks/2WlT2pgpNJR4Oel3jEcLpF,https://api.spotify.com/v1/audio-analysis/2WlT2pgpNJR4Oel3jEcLpF,233643,3
365,0.139,0.11,0,-16.155,0,0.0362,0.453,0.902,0.107,0.0377,174.865,audio_features,47xdo9qYjAbOIVVBAqom1b,spotify:track:47xdo9qYjAbOIVVBAqom1b,https://api.spotify.com/v1/tracks/47xdo9qYjAbOIVVBAqom1b,https://api.spotify.com/v1/audio-analysis/47xdo9qYjAbOIVVBAqom1b,300213,3
366,0.25,0.00904,5,-31.617,1,0.041,0.995,0.922,0.0779,0.083,62.541,audio_features,086sjLPEqdKBgTxbTeCLCv,spotify:track:086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/tracks/086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/audio-analysis/086sjLPEqdKBgTxbTeCLCv,233400,4
367,0.365,0.00985,5,-36.043,1,0.0542,0.996,0.963,0.104,0.249,65.12,audio_features,2KdY6MVuZMwlqtW2JUdD4O,spotify:track:2KdY6MVuZMwlqtW2JUdD4O,https://api.spotify.com/v1/tracks/2KdY6MVuZMwlqtW2JUdD4O,https://api.spotify.com/v1/audio-analysis/2KdY6MVuZMwlqtW2JUdD4O,147867,3
368,0.414,0.104,5,-27.838,0,0.0493,0.987,0.901,0.111,0.154,116.681,audio_features,4HGKwAl6H8z4J2DSaZamSg,spotify:track:4HGKwAl6H8z4J2DSaZamSg,https://api.spotify.com/v1/tracks/4HGKwAl6H8z4J2DSaZamSg,https://api.spotify.com/v1/audio-analysis/4HGKwAl6H8z4J2DSaZamSg,103960,3
369,0.399,0.00173,4,-37.305,1,0.066,0.996,0.944,0.0779,0.165,71.817,audio_features,2DiUfuknJX3bTHw5zgyTnu,spotify:track:2DiUfuknJX3bTHw5zgyTnu,https://api.spotify.com/v1/tracks/2DiUfuknJX3bTHw5zgyTnu,https://api.spotify.com/v1/audio-analysis/2DiUfuknJX3bTHw5zgyTnu,156080,4
370,0.219,0.0153,9,-33.563,0,0.0346,0.994,0.923,0.0934,0.1,57.439,audio_features,7BpDcPsVqfMgHdVglLK3Kt,spotify:track:7BpDcPsVqfMgHdVglLK3Kt,https://api.spotify.com/v1/tracks/7BpDcPsVqfMgHdVglLK3Kt,https://api.spotify.com/v1/audio-analysis/7BpDcPsVqfMgHdVglLK3Kt,312757,4
371,0.286,0.0374,6,-23.007,1,0.0392,0.994,0.927,0.0913,0.0375,120.107,audio_features,5GeLatpepLly0qTAqP5VHm,spotify:track:5GeLatpepLly0qTAqP5VHm,https://api.spotify.com/v1/tracks/5GeLatpepLly0qTAqP5VHm,https://api.spotify.com/v1/audio-analysis/5GeLatpepLly0qTAqP5VHm,161560,3
372,0.329,0.0171,4,-30.374,1,0.0393,0.993,0.92,0.0904,0.127,65.054,audio_features,7lO0GHKtEZKLZ0l32upmll,spotify:track:7lO0GHKtEZKLZ0l32upmll,https://api.spotify.com/v1/tracks/7lO0GHKtEZKLZ0l32upmll,https://api.spotify.com/v1/audio-analysis/7lO0GHKtEZKLZ0l32upmll,287960,3
373,0.281,0.0131,9,-28.85,1,0.0361,0.99,0.921,0.0875,0.0741,72.744,audio_features,3iGGRjfZXYoYqYxNEYYbBX,spotify:track:3iGGRjfZXYoYqYxNEYYbBX,https://api.spotify.com/v1/tracks/3iGGRjfZXYoYqYxNEYYbBX,https://api.spotify.com/v1/audio-analysis/3iGGRjfZXYoYqYxNEYYbBX,272133,4
374,0.385,0.017,9,-31.561,0,0.0429,0.993,0.915,0.0905,0.0714,64.729,audio_features,6L4nMQYd5z0bOiKWCPz3b2,spotify:track:6L4nMQYd5z0bOiKWCPz3b2,https://api.spotify.com/v1/tracks/6L4nMQYd5z0bOiKWCPz3b2,https://api.spotify.com/v1/audio-analysis/6L4nMQYd5z0bOiKWCPz3b2,165987,3
375,0.199,0.0618,2,-22.286,1,0.047,0.97,0.864,0.111,0.0687,119.842,audio_features,3piSeZsUx79vyAJYMpODvy,spotify:track:3piSeZsUx79vyAJYMpODvy,https://api.spotify.com/v1/tracks/3piSeZsUx79vyAJYMpODvy,https://api.spotify.com/v1/audio-analysis/3piSeZsUx79vyAJYMpODvy,292627,5
376,0.402,0.00517,1,-30.939,1,0.0551,0.995,0.893,0.0641,0.0656,65.18,audio_features,0Kubohno5e03J30wNFg4B2,spotify:track:0Kubohno5e03J30wNFg4B2,https://api.spotify.com/v1/tracks/0Kubohno5e03J30wNFg4B2,https://api.spotify.com/v1/audio-analysis/0Kubohno5e03J30wNFg4B2,224333,4
377,0.264,0.0556,9,-23.917,1,0.0349,0.964,0.91,0.0783,0.0487,99.381,audio_features,3XFzPxjP3KCHVG09I9xVEs,spotify:track:3XFzPxjP3KCHVG09I9xVEs,https://api.spotify.com/v1/tracks/3XFzPxjP3KCHVG09I9xVEs,https://api.spotify.com/v1/audio-analysis/3XFzPxjP3KCHVG09I9xVEs,309304,3
378,0.0992,0.00845,1,-35.6,0,0.0383,0.972,0.923,0.0806,0.0374,84.78,audio_features,6uILUw1lRfF6k3jLzEvSE0,spotify:track:6uILUw1lRfF6k3jLzEvSE0,https://api.spotify.com/v1/tracks/6uILUw1lRfF6k3jLzEvSE0,https://api.spotify.com/v1/audio-analysis/6uILUw1lRfF6k3jLzEvSE0,499627,4
379,0.278,0.0077,11,-38.933,1,0.0438,0.983,0.921,0.0787,0.0389,67.352,audio_features,0eiT0cfG4TT3u6Zw68A1Kw,spotify:track:0eiT0cfG4TT3u6Zw68A1Kw,https://api.spotify.com/v1/tracks/0eiT0cfG4TT3u6Zw68A1Kw,https://api.spotify.com/v1/audio-analysis/0eiT0cfG4TT3u6Zw68A1Kw,154400,3
380,0.15,0.0625,11,-20.646,0,0.0355,0.915,0.928,0.11,0.123,70.79,audio_features,7L5zrjSg42n4hPdbXIkHUG,spotify:track:7L5zrjSg42n4hPdbXIkHUG,https://api.spotify.com/v1/tracks/7L5zrjSg42n4hPdbXIkHUG,https://api.spotify.com/v1/audio-analysis/7L5zrjSg42n4hPdbXIkHUG,694720,4
381,0.141,0.1,2,-16.907,1,0.0352,0.983,0.865,0.112,0.0386,91.968,audio_features,78RrvbRDI8Yuf7R8dFt74X,spotify:track:78RrvbRDI8Yuf7R8dFt74X,https://api.spotify.com/v1/tracks/78RrvbRDI8Yuf7R8dFt74X,https://api.spotify.com/v1/audio-analysis/78RrvbRDI8Yuf7R8dFt74X,146920,4
382,0.24,0.011,5,-36.134,0,0.0463,0.995,0.853,0.0796,0.161,63.033,audio_features,7gycwUycYbjSidIazG5PfL,spotify:track:7gycwUycYbjSidIazG5PfL,https://api.spotify.com/v1/tracks/7gycwUycYbjSidIazG5PfL,https://api.spotify.com/v1/audio-analysis/7gycwUycYbjSidIazG5PfL,186293,4
383,0.068,0.0103,5,-28.459,1,0.0391,0.991,0.92,0.109,0.0347,71.015,audio_features,3QI3LjBqsB4tuaDgR2jOyU,spotify:track:3QI3LjBqsB4tuaDgR2jOyU,https://api.spotify.com/v1/tracks/3QI3LjBqsB4tuaDgR2jOyU,https://api.spotify.com/v1/audio-analysis/3QI3LjBqsB4tuaDgR2jOyU,375120,4
384,0.205,0.0709,0,-23.046,1,0.0428,0.929,0.74,0.103,0.0396,130.948,audio_features,58xaK6IIy8eFKPuPRmFR53,spotify:track:58xaK6IIy8eFKPuPRmFR53,https://api.spotify.com/v1/tracks/58xaK6IIy8eFKPuPRmFR53,https://api.spotify.com/v1/audio-analysis/58xaK6IIy8eFKPuPRmFR53,492267,4
385,0.0752,0.0604,7,-23.96,0,0.0485,0.957,0.902,0.0889,0.034,76.509,audio_features,06O078Zw6xX8iMh4lpWn01,spotify:track:06O078Zw6xX8iMh4lpWn01,https://api.spotify.com/v1/tracks/06O078Zw6xX8iMh4lpWn01,https://api.spotify.com/v1/audio-analysis/06O078Zw6xX8iMh4lpWn01,228181,3
386,0.334,0.00732,4,-30.908,0,0.0355,0.991,0.952,0.0968,0.0964,60.171,audio_features,64LTn5fTsPR0QLy7bVYl9w,spotify:track:64LTn5fTsPR0QLy7bVYl9w,https://api.spotify.com/v1/tracks/64LTn5fTsPR0QLy7bVYl9w,https://api.spotify.com/v1/audio-analysis/64LTn5fTsPR0QLy7bVYl9w,241987,4
387,0.219,0.00574,11,-34.614,1,0.0452,0.996,0.848,0.0729,0.182,76.63,audio_features,3e0Zz9dm2cRZqhDvFuCrdC,spotify:track:3e0Zz9dm2cRZqhDvFuCrdC,https://api.spotify.com/v1/tracks/3e0Zz9dm2cRZqhDvFuCrdC,https://api.spotify.com/v1/audio-analysis/3e0Zz9dm2cRZqhDvFuCrdC,123495,3
388,0.342,0.00369,7,-32.61,1,0.0509,0.994,0.918,0.0631,0.179,62.464,audio_features,7MjEk3ha3TdVVfeYryOIAq,spotify:track:7MjEk3ha3TdVVfeYryOIAq,https://api.spotify.com/v1/tracks/7MjEk3ha3TdVVfeYryOIAq,https://api.spotify.com/v1/audio-analysis/7MjEk3ha3TdVVfeYryOIAq,342667,4
389,0.198,0.0246,4,-32.071,0,0.0436,0.945,0.275,0.122,0.125,168.273,audio_features,5ebC5YZw56vrVIkIbkbNvP,spotify:track:5ebC5YZw56vrVIkIbkbNvP,https://api.spotify.com/v1/tracks/5ebC5YZw56vrVIkIbkbNvP,https://api.spotify.com/v1/audio-analysis/5ebC5YZw56vrVIkIbkbNvP,202240,3
390,0.208,0.0253,0,-25.023,0,0.0406,0.963,0.936,0.0945,0.0389,104.266,audio_features,0oPwxGW0udJf7s8ZBWaFvp,spotify:track:0oPwxGW0udJf7s8ZBWaFvp,https://api.spotify.com/v1/tracks/0oPwxGW0udJf7s8ZBWaFvp,https://api.spotify.com/v1/audio-analysis/0oPwxGW0udJf7s8ZBWaFvp,401080,5
391,0.18,0.0141,1,-35.464,1,0.0519,0.989,0.939,0.143,0.0574,64.311,audio_features,7CNtFT9Mhmw7OATu0GcD3H,spotify:track:7CNtFT9Mhmw7OATu0GcD3H,https://api.spotify.com/v1/tracks/7CNtFT9Mhmw7OATu0GcD3H,https://api.spotify.com/v1/audio-analysis/7CNtFT9Mhmw7OATu0GcD3H,251533,4
392,0.33,0.00357,3,-33.142,1,0.0339,0.995,0.953,0.0989,0.121,100.741,audio_features,6MzbO6YS0M6tjwT93hjAl0,spotify:track:6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/tracks/6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/audio-analysis/6MzbO6YS0M6tjwT93hjAl0,216213,3
393,0.267,0.0991,7,-22.496,1,0.075,0.988,0.916,0.108,0.42,165.474,audio_features,5mRrklQD0rvuN6sV10HfPn,spotify:track:5mRrklQD0rvuN6sV10HfPn,https://api.spotify.com/v1/tracks/5mRrklQD0rvuN6sV10HfPn,https://api.spotify.com/v1/audio-analysis/5mRrklQD0rvuN6sV10HfPn,150973,3
394,0.402,0.00613,7,-32.702,0,0.0626,0.995,0.948,0.0637,0.0798,56.907,audio_features,27cvNIRYgNqDGki4r49lxF,spotify:track:27cvNIRYgNqDGki4r49lxF,https://api.spotify.com/v1/tracks/27cvNIRYgNqDGki4r49lxF,https://api.spotify.com/v1/audio-analysis/27cvNIRYgNqDGki4r49lxF,275640,4
395,0.26,0.016,10,-30.089,1,0.0385,0.988,0.883,0.0717,0.0379,130.712,audio_features,72dgfW1USZQy5liiRxkeS7,spotify:track:72dgfW1USZQy5liiRxkeS7,https://api.spotify.com/v1/tracks/72dgfW1USZQy5liiRxkeS7,https://api.spotify.com/v1/audio-analysis/72dgfW1USZQy5liiRxkeS7,464667,4
396,0.182,0.0195,2,-30.831,1,0.0411,0.954,0.922,0.3,0.0364,65.614,audio_features,0znpGssNRK5xBCvxOgfmVS,spotify:track:0znpGssNRK5xBCvxOgfmVS,https://api.spotify.com/v1/tracks/0znpGssNRK5xBCvxOgfmVS,https://api.spotify.com/v1/audio-analysis/0znpGssNRK5xBCvxOgfmVS,263533,3
397,0.386,0.00254,5,-32.925,1,0.0662,0.995,0.942,0.0761,0.252,68.955,audio_features,5jme5vI0C4ynzEC7YGvW2C,spotify:track:5jme5vI0C4ynzEC7YGvW2C,https://api.spotify.com/v1/tracks/5jme5vI0C4ynzEC7YGvW2C,https://api.spotify.com/v1/audio-analysis/5jme5vI0C4ynzEC7YGvW2C,88933,4
398,0.344,0.0116,10,-31.318,1,0.0428,0.995,0.923,0.0977,0.28,77.997,audio_features,2wZktCFcNrvxle7jWXDv8c,spotify:track:2wZktCFcNrvxle7jWXDv8c,https://api.spotify.com/v1/tracks/2wZktCFcNrvxle7jWXDv8c,https://api.spotify.com/v1/audio-analysis/2wZktCFcNrvxle7jWXDv8c,258467,4
399,0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,audio_features,1eqyKmkcp7b2s1PU9fEZRS,spotify:track:1eqyKmkcp7b2s1PU9fEZRS,https://api.spotify.com/v1/tracks/1eqyKmkcp7b2s1PU9fEZRS,https://api.spotify.com/v1/audio-analysis/1eqyKmkcp7b2s1PU9fEZRS,216093,4
400,0.25,0.0817,10,-22.315,1,0.0436,0.959,0.943,0.123,0.18,109.384,audio_features,3l6N2ekLMeS8sCkrPDX3o0,spotify:track:3l6N2ekLMeS8sCkrPDX3o0,https://api.spotify.com/v1/tracks/3l6N2ekLMeS8sCkrPDX3o0,https://api.spotify.com/v1/audio-analysis/3l6N2ekLMeS8sCkrPDX3o0,279360,4
401,0.313,0.0318,5,-26.909,1,0.0338,0.989,0.0797,0.0835,0.112,84.686,audio_features,0Oqu3THqxi4dL1LfowsFog,spotify:track:0Oqu3THqxi4dL1LfowsFog,https://api.spotify.com/v1/tracks/0Oqu3THqxi4dL1LfowsFog,https://api.spotify.com/v1/audio-analysis/0Oqu3THqxi4dL1LfowsFog,544653,3
402,0.281,0.007,11,-35.392,1,0.0471,0.993,0.877,0.0863,0.311,64.95,audio_features,6dP2fqIhb1c1ZtMfMQFYEb,spotify:track:6dP2fqIhb1c1ZtMfMQFYEb,https://api.spotify.com/v1/tracks/6dP2fqIhb1c1ZtMfMQFYEb,https://api.spotify.com/v1/audio-analysis/6dP2fqIhb1c1ZtMfMQFYEb,161473,4
